0, 3, 63, 179, 140, 128, 105, 406, 0, 0, 20, 125, 184, 128, 129, 438, 6, 78, 152, 134, 87, 104, 101, 362
0, 30, 183, 293, 146, 114, 92, 166, 0, 3, 81, 251, 238, 140, 113, 198, 46, 215, 234, 139, 98, 70, 81, 141
6, 95, 424, 358, 83, 23, 20, 15, 0, 19, 160, 450, 283, 68, 20, 24, 173, 498, 237, 59, 23, 15, 9, 10
0, 110, 591, 307, 16, 0, 0, 0, 0, 9, 380, 467, 161, 7, 0, 0, 36, 596, 368, 24, 0, 0, 0, 0
0, 46, 617, 314, 47, 0, 0, 0, 0, 24, 369, 508, 105, 18, 0, 0, 7, 223, 620, 164, 10, 0, 0, 0
0, 160, 717, 120, 19, 7, 1, 0, 0, 65, 535, 366, 42, 14, 2, 0, 20, 619, 343, 32, 9, 1, 0, 0
0, 76, 476, 441, 29, 2, 0, 0, 0, 24, 262, 471, 260, 6, 1, 0, 125, 510, 322, 64, 3, 0, 0, 0
1, 80, 454, 425, 63, 1, 0, 0, 0, 24, 245, 477, 241, 37, 0, 0, 140, 498, 356, 29, 1, 0, 0, 0
4, 107, 475, 380, 55, 3, 0, 0, 0, 47, 314, 498, 143, 21, 1, 0, 109, 506, 368, 37, 4, 0, 0, 0
106, 546, 310, 50, 12, 0, 0, 0, 22, 520, 283, 168, 26, 5, 0, 0, 517, 449, 51, 7, 0, 0, 0, 0
926, 98, 0, 0, 0, 0, 0, 0, 905, 119, 0, 0, 0, 0, 0, 0, 929, 94, 1, 0, 0, 0, 0, 0
779, 204, 38, 3, 0, 0, 0, 0, 734, 221, 60, 9, 0, 0, 0, 0, 823, 177, 21, 3, 0, 0, 0, 0
34, 177, 75, 2, 0, 0, 0, 0, 20, 110, 148, 10, 0, 0, 0, 0, 120, 160, 8, 0, 0, 0, 0, 0
0, 0, 13, 50, 95, 128, 147, 591, 0, 0, 6, 36, 95, 126, 151, 610, 0, 8, 31, 68, 97, 122, 157, 541
0, 21, 139, 174, 119, 124, 115, 332, 0, 7, 80, 185, 152, 122, 125, 353, 15, 128, 179, 107, 111, 95, 98, 291
0, 23, 236, 340, 224, 74, 63, 64, 0, 3, 129, 253, 325, 159, 75, 80, 70, 384, 280, 101, 58, 53, 48, 30
0, 6, 211, 470, 220, 100, 17, 0, 0, 0, 38, 297, 396, 203, 85, 5, 10, 370, 414, 147, 54, 29, 0, 0
0, 4, 160, 496, 335, 29, 0, 0, 0, 0, 21, 345, 442, 212, 4, 0, 0, 19, 297, 526, 178, 4, 0, 0
0, 9, 432, 485, 85, 12, 1, 0, 0, 0, 137, 604, 237, 41, 5, 0, 0, 56, 524, 401, 36, 7, 0, 0
0, 7, 164, 410, 380, 59, 4, 0, 0, 0, 56, 283, 408, 252, 25, 0, 8, 120, 363, 404, 128, 1, 0, 0
0, 31, 241, 520, 215, 14, 3, 0, 0, 7, 97, 344, 475, 96, 3, 2, 64, 427, 456, 71, 4, 2, 0, 0
9, 106, 417, 449, 42, 1, 0, 0, 2, 38, 233, 476, 262, 13, 0, 0, 150, 593, 266, 15, 0, 0, 0, 0
138, 595, 245, 42, 4, 0, 0, 0, 81, 519, 317, 92, 15, 0, 0, 0, 500, 484, 36, 4, 0, 0, 0, 0
495, 413, 97, 15, 4, 0, 0, 0, 412, 404, 172, 29, 6, 1, 0, 0, 599, 370, 38, 14, 3, 0, 0, 0
641, 322, 57, 4, 0, 0, 0, 0, 593, 339, 76, 14, 2, 0, 0, 0, 756, 261, 7, 0, 0, 0, 0, 0
7, 109, 136, 36, 0, 0, 0, 0, 1, 74, 136, 70, 7, 0, 0, 0, 67, 173, 47, 1, 0, 0, 0, 0
0, 0, 0, 2, 8, 14, 78, 922, 0, 0, 0, 2, 8, 12, 77, 925, 0, 0, 0, 2, 8, 16, 81, 917
0, 0, 1, 25, 74, 97, 162, 665, 0, 0, 1, 14, 76, 99, 163, 671, 0, 0, 9, 56, 82, 107, 174, 596
0, 0, 2, 57, 105, 179, 186, 495, 0, 0, 3, 31, 102, 173, 199, 516, 0, 15, 60, 100, 123, 165, 189, 372
0, 0, 4, 68, 202, 313, 214, 223, 0, 0, 1, 9, 91, 281, 328, 314, 0, 5, 8, 62, 223, 309, 218, 199
0, 0, 1, 158, 506, 327, 32, 0, 0, 0, 0, 6, 244, 527, 239, 8, 0, 0, 0, 149, 541, 321, 13, 0
0, 0, 29, 522, 409, 63, 1, 0, 0, 0, 3, 116, 623, 247, 35, 0, 0, 0, 43, 598, 345, 38, 0, 0
0, 0, 34, 306, 241, 319, 118, 6, 0, 0, 6, 153, 311, 218, 314, 22, 1, 11, 85, 461, 342, 123, 1, 0
0, 0, 144, 467, 324, 79, 10, 0, 0, 0, 20, 322, 416, 229, 35, 2, 11, 305, 492, 169, 37, 8, 2, 0
11, 96, 351, 445, 98, 23, 0, 0, 9, 34, 164, 457, 298, 57, 5, 0, 246, 526, 225, 22, 4, 1, 0, 0
106, 623, 237, 47, 11, 0, 0, 0, 108, 407, 395, 87, 24, 3, 0, 0, 444, 536, 37, 6, 1, 0, 0, 0
217, 613, 156, 21, 10, 7, 0, 0, 128, 598, 236, 42, 10, 9, 1, 0, 465, 478, 62, 8, 8, 3, 0, 0
203, 520, 195, 33, 12, 5, 11, 45, 184, 494, 197, 73, 14, 6, 11, 45, 373, 460, 100, 19, 11, 5, 10, 46
8, 49, 106, 29, 17, 21, 24, 34, 7, 51, 101, 31, 18, 16, 26, 38, 10, 71, 91, 27, 11, 20, 21, 37
0, 3, 214, 71, 46, 64, 105, 521, 0, 20, 201, 64, 48, 67, 102, 522, 0, 28, 221, 46, 53, 64, 107, 505
0, 1, 232, 183, 97, 76, 72, 363, 0, 48, 201, 130, 115, 88, 77, 365, 0, 63, 288, 128, 77, 60, 75, 333
0, 0, 132, 114, 41, 35, 68, 634, 0, 0, 162, 85, 38, 34, 67, 638, 0, 0, 152, 96, 44, 34, 69, 629
0, 172, 97, 46, 32, 50, 99, 528, 0, 182, 93, 33, 31, 44, 85, 556, 7, 160, 122, 39, 34, 51, 110, 501
37, 262, 25, 42, 176, 172, 151, 159, 41, 248, 33, 10, 107, 154, 195, 236, 59, 246, 18, 22, 152, 184, 175, 168
101, 247, 34, 243, 265, 115, 19, 0, 119, 213, 40, 62, 276, 228, 79, 7, 208, 181, 83, 206, 240, 85, 21, 0
180, 157, 35, 161, 173, 148, 143, 27, 175, 161, 23, 83, 167, 149, 207, 59, 219, 125, 52, 166, 292, 158, 10, 2
182, 193, 66, 163, 240, 146, 29, 5, 223, 145, 47, 92, 177, 234, 85, 21, 214, 253, 288, 179, 71, 15, 4, 0
236, 191, 191, 268, 120, 18, 0, 0, 189, 197, 116, 212, 217, 87, 6, 0, 390, 393, 205, 34, 2, 0, 0, 0
499, 480, 39, 3, 1, 2, 0, 0, 431, 496, 86, 6, 3, 2, 0, 0, 658, 352, 10, 2, 2, 0, 0, 0
173, 681, 168, 2, 0, 0, 0, 0, 101, 578, 324, 21, 0, 0, 0, 0, 491, 508, 25, 0, 0, 0, 0, 0
65, 408, 309, 64, 40, 28, 25, 85, 77, 367, 327, 72, 41, 29, 25, 86, 152, 406, 240, 64, 36, 15, 29, 82
0, 180, 101, 6, 1, 0, 0, 0, 0, 188, 95, 4, 1, 0, 0, 0, 0, 143, 138, 6, 1, 0, 0, 0
0, 1, 78, 127, 128, 121, 123, 446, 0, 1, 37, 143, 127, 122, 138, 456, 0, 57, 133, 112, 97, 102, 124, 399
