0, 0, 0, 0, 1024, 0, 0, 0, 0, 0, 0, 0, 1023, 1, 0, 0, 0, 0, 0, 0, 1024, 0, 0, 0
0, 0, 0, 0, 1024, 0, 0, 0, 0, 0, 0, 0, 1024, 0, 0, 0, 0, 0, 0, 0, 1024, 0, 0, 0
0, 0, 0, 69, 564, 390, 1, 0, 0, 0, 0, 68, 945, 11, 0, 0, 0, 0, 0, 92, 932, 0, 0, 0
0, 0, 0, 795, 130, 98, 1, 0, 0, 0, 4, 837, 181, 2, 0, 0, 0, 0, 0, 950, 74, 0, 0, 0
0, 0, 0, 277, 621, 126, 0, 0, 0, 0, 0, 847, 177, 0, 0, 0, 0, 0, 2, 1022, 0, 0, 0, 0
0, 0, 0, 0, 920, 104, 0, 0, 0, 0, 0, 890, 134, 0, 0, 0, 0, 0, 13, 1011, 0, 0, 0, 0
686, 81, 47, 65, 122, 21, 2, 0, 734, 60, 49, 112, 66, 3, 0, 0, 756, 58, 77, 128, 3, 2, 0, 0
1024, 0, 0, 0, 0, 0, 0, 0, 1024, 0, 0, 0, 0, 0, 0, 0, 1024, 0, 0, 0, 0, 0, 0, 0
1024, 0, 0, 0, 0, 0, 0, 0, 1024, 0, 0, 0, 0, 0, 0, 0, 1024, 0, 0, 0, 0, 0, 0, 0
1024, 0, 0, 0, 0, 0, 0, 0, 1024, 0, 0, 0, 0, 0, 0, 0, 1024, 0, 0, 0, 0, 0, 0, 0
1024, 0, 0, 0, 0, 0, 0, 0, 1024, 0, 0, 0, 0, 0, 0, 0, 1024, 0, 0, 0, 0, 0, 0, 0
1024, 0, 0, 0, 0, 0, 0, 0, 1024, 0, 0, 0, 0, 0, 0, 0, 1024, 0, 0, 0, 0, 0, 0, 0
1024, 0, 0, 0, 0, 0, 0, 0, 1024, 0, 0, 0, 0, 0, 0, 0, 1024, 0, 0, 0, 0, 0, 0, 0
750, 269, 5, 0, 0, 0, 0, 0, 775, 249, 0, 0, 0, 0, 0, 0, 763, 261, 0, 0, 0, 0, 0, 0
70, 811, 142, 1, 0, 0, 0, 0, 96, 846, 82, 0, 0, 0, 0, 0, 127, 824, 73, 0, 0, 0, 0, 0
6, 503, 515, 0, 0, 0, 0, 0, 9, 632, 383, 0, 0, 0, 0, 0, 27, 721, 276, 0, 0, 0, 0, 0
0, 211, 803, 10, 0, 0, 0, 0, 2, 238, 775, 9, 0, 0, 0, 0, 6, 371, 642, 5, 0, 0, 0, 0
6, 210, 807, 1, 0, 0, 0, 0, 6, 188, 829, 1, 0, 0, 0, 0, 6, 261, 756, 1, 0, 0, 0, 0
2, 271, 750, 1, 0, 0, 0, 0, 12, 357, 655, 0, 0, 0, 0, 0, 17, 457, 550, 0, 0, 0, 0, 0
13, 491, 512, 8, 0, 0, 0, 0, 38, 692, 291, 3, 0, 0, 0, 0, 51, 764, 206, 3, 0, 0, 0, 0
28, 646, 340, 10, 0, 0, 0, 0, 169, 727, 127, 1, 0, 0, 0, 0, 257, 687, 80, 0, 0, 0, 0, 0
133, 681, 202, 8, 0, 0, 0, 0, 650, 330, 43, 1, 0, 0, 0, 0, 662, 327, 34, 1, 0, 0, 0, 0
170, 797, 57, 0, 0, 0, 0, 0, 963, 61, 0, 0, 0, 0, 0, 0, 1009, 15, 0, 0, 0, 0, 0, 0
276, 546, 202, 0, 0, 0, 0, 0, 921, 103, 0, 0, 0, 0, 0, 0, 1013, 11, 0, 0, 0, 0, 0, 0
597, 383, 44, 0, 0, 0, 0, 0, 977, 47, 0, 0, 0, 0, 0, 0, 1009, 15, 0, 0, 0, 0, 0, 0
