409, 401, 125, 64, 21, 4, 0, 0, 401, 388, 138, 69, 23, 5, 0, 0, 558, 322, 106, 29, 7, 2, 0, 0
425, 350, 161, 58, 22, 5, 3, 0, 401, 337, 181, 73, 24, 5, 3, 0, 515, 297, 158, 40, 11, 2, 1, 0
385, 269, 171, 139, 42, 17, 1, 0, 404, 233, 162, 160, 45, 19, 1, 0, 493, 203, 175, 126, 25, 2, 0, 0
422, 185, 163, 136, 72, 35, 9, 2, 426, 175, 154, 149, 72, 37, 10, 1, 522, 213, 155, 82, 35, 13, 4, 0
407, 309, 162, 87, 36, 14, 7, 2, 454, 278, 154, 75, 44, 12, 6, 1, 584, 248, 115, 53, 13, 7, 4, 0
280, 373, 180, 103, 57, 26, 5, 0, 460, 280, 161, 73, 30, 20, 0, 0, 539, 261, 131, 55, 28, 10, 0, 0
897, 119, 8, 0, 0, 0, 0, 0, 967, 53, 4, 0, 0, 0, 0, 0, 979, 41, 4, 0, 0, 0, 0, 0
662, 306, 46, 9, 1, 0, 0, 0, 799, 185, 33, 7, 0, 0, 0, 0, 924, 85, 14, 1, 0, 0, 0, 0
191, 321, 214, 186, 87, 21, 3, 1, 140, 340, 200, 198, 109, 33, 3, 1, 293, 295, 139, 162, 106, 24, 3, 2
156, 302, 249, 182, 120, 15, 0, 0, 105, 299, 250, 188, 158, 24, 0, 0, 276, 301, 239, 151, 57, 0, 0, 0
190, 281, 216, 176, 101, 46, 13, 1, 150, 300, 221, 181, 115, 46, 10, 1, 328, 293, 219, 108, 65, 8, 3, 0
123, 257, 208, 169, 102, 80, 53, 32, 110, 273, 223, 167, 106, 75, 60, 10, 274, 257, 180, 116, 91, 63, 39, 4
109, 459, 205, 115, 89, 27, 13, 7, 323, 327, 177, 104, 53, 27, 12, 1, 462, 262, 152, 86, 38, 17, 7, 0
121, 316, 180, 186, 140, 62, 19, 0, 269, 269, 190, 169, 93, 32, 2, 0, 356, 250, 204, 129, 63, 22, 0, 0
364, 260, 136, 129, 103, 28, 4, 0, 476, 275, 168, 85, 17, 3, 0, 0, 663, 227, 110, 21, 2, 1, 0, 0
112, 237, 191, 217, 210, 54, 3, 0, 245, 269, 271, 184, 52, 3, 0, 0, 433, 332, 208, 48, 3, 0, 0, 0
21, 131, 232, 340, 235, 40, 19, 6, 10, 95, 223, 318, 281, 68, 21, 8, 99, 257, 311, 262, 57, 23, 9, 6
222, 272, 173, 166, 120, 41, 23, 7, 151, 289, 198, 142, 155, 62, 22, 5, 396, 243, 199, 112, 37, 26, 11, 0
107, 289, 274, 184, 144, 23, 3, 0, 78, 256, 282, 196, 168, 42, 2, 0, 290, 349, 231, 132, 20, 2, 0, 0
223, 289, 262, 173, 62, 15, 0, 0, 211, 284, 267, 173, 72, 17, 0, 0, 398, 334, 204, 73, 14, 1, 0, 0
294, 184, 180, 155, 123, 45, 31, 12, 285, 187, 183, 163, 137, 40, 21, 8, 415, 221, 171, 123, 53, 28, 8, 5
265, 398, 187, 108, 43, 18, 5, 0, 459, 326, 135, 67, 27, 9, 1, 0, 624, 225, 105, 47, 18, 5, 0, 0
22, 78, 131, 219, 355, 185, 30, 4, 59, 120, 234, 337, 213, 57, 4, 0, 212, 291, 384, 126, 9, 2, 0, 0
0, 4, 52, 193, 352, 352, 66, 5, 9, 65, 255, 378, 264, 51, 2, 0, 83, 280, 424, 210, 25, 2, 0, 0
289, 289, 201, 159, 81, 5, 0, 0, 201, 310, 203, 177, 113, 20, 0, 0, 422, 307, 185, 94, 13, 3, 0, 0
274, 175, 168, 199, 165, 40, 3, 0, 183, 227, 165, 162, 193, 87, 7, 0, 370, 232, 217, 164, 38, 3, 0, 0
303, 367, 212, 105, 36, 1, 0, 0, 230, 382, 221, 132, 55, 4, 0, 0, 505, 324, 147, 42, 6, 0, 0, 0
