907, 83, 32, 2, 0, 0, 0, 0, 718, 205, 71, 25, 5, 0, 0, 0, 516, 348, 96, 43, 16, 5, 0, 0
753, 160, 74, 28, 9, 0, 0, 0, 330, 423, 148, 72, 32, 19, 0, 0, 341, 397, 124, 67, 52, 31, 12, 0
512, 206, 119, 68, 93, 26, 0, 0, 145, 341, 196, 125, 69, 74, 74, 0, 155, 303, 181, 110, 83, 55, 64, 73
234, 162, 126, 99, 124, 279, 0, 0, 124, 98, 140, 126, 108, 99, 329, 0, 124, 95, 113, 128, 88, 88, 115, 273
426, 197, 143, 89, 69, 64, 36, 0, 202, 256, 174, 146, 81, 62, 73, 30, 170, 273, 176, 126, 96, 53, 62, 68
492, 216, 151, 78, 43, 23, 13, 8, 235, 324, 195, 141, 69, 28, 21, 11, 354, 281, 183, 95, 53, 29, 19, 10
761, 134, 44, 44, 29, 12, 0, 0, 565, 266, 100, 45, 33, 15, 0, 0, 658, 222, 86, 49, 7, 2, 0, 0
733, 117, 77, 42, 26, 29, 0, 0, 557, 225, 105, 57, 42, 34, 4, 0, 712, 173, 85, 37, 17, 0, 0, 0
775, 181, 57, 9, 2, 0, 0, 0, 431, 387, 143, 50, 9, 4, 0, 0, 438, 362, 152, 45, 19, 5, 3, 0
441, 197, 155, 117, 106, 8, 0, 0, 183, 245, 185, 150, 115, 106, 40, 0, 139, 222, 180, 152, 122, 87, 89, 33
579, 234, 126, 45, 27, 13, 0, 0, 302, 323, 210, 119, 51, 18, 1, 0, 443, 333, 148, 67, 24, 7, 2, 0
383, 227, 203, 112, 86, 13, 0, 0, 206, 227, 225, 215, 103, 30, 18, 0, 225, 239, 235, 170, 89, 37, 25, 4
493, 190, 126, 97, 91, 26, 1, 0, 267, 275, 204, 131, 98, 32, 16, 1, 282, 279, 224, 138, 53, 21, 16, 11
584, 181, 107, 72, 76, 4, 0, 0, 371, 289, 174, 114, 68, 8, 0, 0, 490, 289, 154, 88, 3, 0, 0, 0
