430, 308, 147, 76, 34, 15, 6, 8, 235, 371, 216, 103, 58, 25, 9, 7, 595, 224, 103, 64, 18, 13, 4, 3
379, 238, 176, 112, 59, 29, 20, 11, 196, 297, 189, 160, 82, 62, 22, 16, 504, 218, 145, 71, 38, 19, 16, 13
326, 368, 204, 75, 28, 15, 5, 3, 152, 319, 325, 141, 48, 25, 9, 5, 594, 287, 91, 28, 14, 7, 3, 0
369, 451, 134, 41, 17, 7, 5, 0, 126, 495, 275, 74, 36, 10, 6, 2, 783, 172, 44, 18, 5, 2, 0, 0
261, 285, 225, 120, 81, 39, 9, 4, 126, 281, 287, 164, 103, 46, 12, 5, 484, 284, 136, 76, 28, 12, 4, 0
657, 205, 88, 48, 23, 3, 0, 0, 488, 289, 146, 62, 34, 4, 1, 0, 788, 134, 51, 38, 11, 2, 0, 0
247, 273, 217, 130, 82, 37, 26, 12, 120, 262, 242, 190, 109, 52, 31, 18, 464, 270, 142, 77, 36, 18, 11, 6
331, 351, 184, 94, 39, 15, 6, 4, 187, 302, 303, 146, 46, 28, 4, 8, 661, 240, 75, 28, 11, 7, 2, 0
419, 355, 147, 57, 29, 12, 5, 0, 275, 411, 203, 81, 33, 15, 6, 0, 716, 195, 66, 29, 14, 4, 0, 0
603, 277, 119, 20, 3, 1, 1, 0, 379, 395, 179, 56, 12, 2, 1, 0, 773, 199, 48, 3, 1, 0, 0, 0
526, 421, 61, 9, 5, 2, 0, 0, 169, 465, 325, 52, 6, 5, 2, 0, 904, 107, 9, 4, 0, 0, 0, 0
240, 281, 79, 77, 126, 125, 75, 21, 56, 277, 216, 61, 70, 123, 137, 84, 547, 153, 143, 104, 50, 22, 5, 0
346, 378, 146, 67, 37, 29, 15, 6, 177, 246, 333, 128, 56, 39, 29, 16, 743, 172, 61, 24, 17, 5, 2, 0
523, 435, 29, 14, 15, 8, 0, 0, 92, 483, 379, 22, 24, 15, 9, 0, 925, 53, 25, 18, 3, 0, 0, 0
434, 332, 145, 71, 23, 16, 3, 0, 130, 353, 338, 115, 55, 25, 8, 0, 845, 115, 35, 14, 12, 3, 0, 0
187, 301, 193, 169, 96, 50, 16, 12, 53, 211, 285, 216, 150, 71, 31, 7, 596, 221, 121, 41, 27, 10, 5, 3
616, 247, 72, 43, 24, 13, 7, 2, 205, 408, 224, 94, 40, 34, 13, 6, 882, 101, 27, 10, 2, 2, 0, 0
190, 67, 32, 18, 6, 4, 3, 0, 81, 125, 54, 29, 19, 6, 4, 2, 248, 36, 23, 6, 5, 2, 0, 0
855, 96, 34, 12, 15, 8, 3, 1, 765, 146, 59, 18, 12, 15, 5, 4, 909, 61, 21, 12, 13, 5, 0, 3
896, 83, 37, 7, 0, 0, 1, 0, 777, 171, 49, 24, 2, 0, 1, 0, 935, 63, 23, 2, 0, 1, 0, 0
936, 53, 24, 5, 4, 0, 1, 1, 859, 121, 31, 7, 4, 0, 0, 2, 959, 39, 16, 6, 2, 0, 2, 0
898, 96, 20, 9, 1, 0, 0, 0, 715, 258, 37, 7, 7, 0, 0, 0, 950, 55, 12, 6, 1, 0, 0, 0
838, 152, 20, 11, 2, 1, 0, 0, 628, 350, 26, 15, 4, 1, 0, 0, 947, 48, 17, 10, 2, 0, 0, 0
860, 137, 20, 2, 3, 2, 0, 0, 608, 363, 39, 9, 2, 3, 0, 0, 982, 35, 3, 2, 2, 0, 0, 0
1011, 13, 0, 0, 0, 0, 0, 0, 909, 115, 0, 0, 0, 0, 0, 0, 1018, 6, 0, 0, 0, 0, 0, 0
965, 50, 7, 2, 0, 0, 0, 0, 826, 182, 13, 3, 0, 0, 0, 0, 1003, 18, 3, 0, 0, 0, 0, 0
986, 33, 4, 0, 1, 0, 0, 0, 891, 127, 3, 2, 1, 0, 0, 0, 1008, 12, 3, 1, 0, 0, 0, 0
969, 48, 7, 0, 0, 0, 0, 0, 896, 118, 8, 2, 0, 0, 0, 0, 987, 32, 5, 0, 0, 0, 0, 0
961, 42, 18, 3, 0, 0, 0, 0, 832, 167, 17, 8, 0, 0, 0, 0, 974, 30, 14, 6, 0, 0, 0, 0
865, 68, 68, 20, 2, 1, 0, 0, 748, 153, 58, 55, 7, 2, 1, 0, 941, 65, 15, 2, 1, 0, 0, 0
790, 205, 27, 2, 0, 0, 0, 0, 504, 301, 180, 36, 3, 0, 0, 0, 1000, 24, 0, 0, 0, 0, 0, 0
849, 162, 13, 0, 0, 0, 0, 0, 555, 223, 208, 38, 0, 0, 0, 0, 998, 25, 1, 0, 0, 0, 0, 0
856, 149, 16, 1, 2, 0, 0, 0, 653, 299, 68, 2, 2, 0, 0, 0, 996, 25, 2, 1, 0, 0, 0, 0
767, 142, 49, 33, 20, 6, 2, 5, 514, 334, 81, 53, 28, 8, 4, 2, 935, 53, 21, 9, 4, 2, 0, 0
772, 121, 96, 28, 6, 1, 0, 0, 587, 194, 100, 96, 36, 11, 0, 0, 940, 73, 10, 1, 0, 0, 0, 0
237, 36, 31, 10, 3, 1, 2, 0, 182, 56, 31, 34, 11, 4, 1, 1, 304, 10, 4, 0, 2, 0, 0, 0
443, 222, 145, 100, 61, 28, 18, 7, 352, 189, 167, 133, 89, 48, 32, 14, 657, 174, 110, 50, 22, 8, 2, 1
646, 225, 108, 30, 10, 3, 2, 0, 482, 300, 156, 58, 18, 7, 1, 2, 802, 158, 48, 8, 7, 1, 0, 0
619, 192, 132, 50, 17, 7, 6, 1, 559, 127, 170, 101, 40, 18, 7, 2, 759, 163, 68, 21, 10, 2, 1, 0
