0, 0, 364, 126, 534, 0, 0, 0, 0, 423, 580, 21, 0, 0, 0, 0, 345, 679, 0, 0, 0, 0, 0, 0
0, 12, 271, 271, 339, 122, 8, 1, 0, 307, 526, 187, 3, 1, 0, 0, 76, 525, 293, 108, 21, 1, 0, 0
0, 0, 0, 128, 345, 421, 128, 2, 4, 174, 290, 295, 177, 83, 1, 0, 133, 331, 328, 174, 54, 4, 0, 0
0, 0, 15, 175, 393, 320, 120, 1, 86, 311, 348, 210, 67, 2, 0, 0, 199, 333, 271, 162, 59, 0, 0, 0
0, 1, 143, 744, 117, 18, 1, 0, 1, 208, 561, 236, 18, 0, 0, 0, 11, 585, 314, 104, 10, 0, 0, 0
0, 24, 198, 470, 250, 44, 20, 18, 1, 105, 316, 476, 87, 20, 19, 0, 37, 242, 332, 334, 49, 30, 0, 0
0, 27, 248, 551, 145, 38, 12, 3, 16, 176, 314, 426, 65, 18, 8, 1, 77, 259, 283, 334, 57, 11, 3, 0
0, 13, 479, 124, 235, 173, 0, 0, 3, 413, 194, 144, 270, 0, 0, 0, 29, 550, 204, 241, 0, 0, 0, 0
0, 0, 0, 6, 788, 230, 0, 0, 0, 0, 0, 648, 376, 0, 0, 0, 0, 0, 684, 340, 0, 0, 0, 0
0, 0, 0, 238, 783, 3, 0, 0, 0, 0, 67, 940, 17, 0, 0, 0, 0, 28, 963, 33, 0, 0, 0, 0
0, 0, 38, 836, 150, 0, 0, 0, 0, 3, 667, 354, 0, 0, 0, 0, 0, 447, 577, 0, 0, 0, 0, 0
0, 119, 331, 126, 0, 0, 0, 0, 62, 121, 393, 0, 0, 0, 0, 0, 112, 454, 10, 0, 0, 0, 0, 0
0, 0, 0, 0, 1024, 0, 0, 0, 0, 0, 589, 435, 0, 0, 0, 0, 0, 1024, 0, 0, 0, 0, 0, 0
0, 0, 0, 30, 563, 431, 0, 0, 0, 0, 59, 963, 2, 0, 0, 0, 0, 546, 451, 27, 0, 0, 0, 0
0, 0, 36, 117, 220, 598, 41, 12, 0, 203, 248, 471, 78, 17, 7, 0, 103, 353, 497, 54, 8, 9, 0, 0
0, 0, 44, 308, 576, 83, 13, 0, 4, 173, 152, 615, 79, 1, 0, 0, 62, 187, 135, 553, 86, 1, 0, 0
0, 0, 1, 234, 762, 27, 0, 0, 0, 0, 2, 449, 564, 9, 0, 0, 0, 0, 3, 329, 666, 26, 0, 0
0, 0, 7, 341, 653, 23, 0, 0, 0, 0, 9, 441, 562, 12, 0, 0, 0, 0, 2, 286, 700, 36, 0, 0
0, 0, 4, 406, 593, 21, 0, 0, 0, 0, 10, 496, 502, 16, 0, 0, 0, 0, 3, 342, 626, 53, 0, 0
1, 5, 64, 268, 336, 298, 52, 0, 1, 39, 70, 333, 461, 120, 0, 0, 4, 47, 93, 463, 408, 9, 0, 0
0, 0, 1, 52, 252, 685, 34, 0, 0, 0, 13, 188, 730, 93, 0, 0, 0, 6, 154, 626, 238, 0, 0, 0
0, 0, 0, 295, 292, 437, 0, 0, 0, 0, 120, 385, 514, 5, 0, 0, 0, 37, 449, 429, 109, 0, 0, 0
0, 33, 34, 802, 155, 0, 0, 0, 3, 49, 627, 305, 40, 0, 0, 0, 22, 393, 489, 120, 0, 0, 0, 0
24, 466, 46, 40, 0, 0, 0, 0, 347, 164, 64, 1, 0, 0, 0, 0, 474, 83, 19, 0, 0, 0, 0, 0
